2E12Cooling,1E12Cooling,5E11Cooling,2E11Cooling,2E11Cooling_1000,2E11Cooling_HQ
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.606769999999999854e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.615380000000000038e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.578030000000000044e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.573789999999999978e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.514610000000000056e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.530569999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.508949999999999925e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.555920000000000059e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.504330000000000034e+01,0.000000000000000000e+00,1.563139999999999930e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.574970000000000070e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.503860000000000063e+01,1.535410000000000075e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.499419999999999931e+01,1.540320000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.525089999999999968e+01,1.535360000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.495500000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.558409999999999940e+01
1.500210000000000043e+01,0.000000000000000000e+00,1.522259999999999991e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.493520000000000003e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.481610000000000049e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.493030000000000079e+01,1.529959999999999987e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.532329999999999970e+01,0.000000000000000000e+00
1.481240000000000023e+01,0.000000000000000000e+00,1.519239999999999924e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.488499999999999979e+01,1.533810000000000073e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.526260000000000083e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.484420000000000073e+01,1.509699999999999953e+01,1.525099999999999945e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.467590000000000039e+01,1.522990000000000066e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.474329999999999963e+01,1.505610000000000070e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.532440000000000069e+01,0.000000000000000000e+00
1.459319999999999951e+01,1.506339999999999968e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.534619999999999962e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.501459999999999972e+01,0.000000000000000000e+00,1.509159999999999968e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.466639999999999944e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.523559999999999981e+01,1.525380000000000003e+01,1.523820000000000086e+01
1.475220000000000020e+01,1.497560000000000002e+01,1.520679999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.525339999999999918e+01
1.471599999999999930e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.483990000000000009e+01,1.505799999999999983e+01,0.000000000000000000e+00,1.530419999999999980e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.479390000000000072e+01,1.522959999999999958e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.519379999999999953e+01
0.000000000000000000e+00,1.498240000000000016e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.526859999999999928e+01,0.000000000000000000e+00
1.465709999999999980e+01,1.465680000000000049e+01,0.000000000000000000e+00,1.537079999999999913e+01,1.517970000000000041e+01,1.517999999999999972e+01
1.472700000000000031e+01,1.492290000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.505429999999999957e+01
1.477430000000000021e+01,1.482770000000000010e+01,1.482890000000000086e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.469749999999999979e+01,1.487390000000000079e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.511030000000000051e+01,1.528790000000000049e+01
0.000000000000000000e+00,1.474099999999999966e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.512669999999999959e+01,0.000000000000000000e+00
1.464300000000000068e+01,1.464029999999999987e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.519100000000000072e+01,1.509510000000000041e+01
1.470010000000000083e+01,1.469759999999999955e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.501960000000000051e+01,1.498680000000000057e+01
1.469999999999999929e+01,1.475949999999999918e+01,0.000000000000000000e+00,1.516910000000000025e+01,0.000000000000000000e+00,1.510849999999999937e+01
0.000000000000000000e+00,1.478689999999999927e+01,1.480320000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.471749999999999936e+01,1.457820000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.498339999999999961e+01
0.000000000000000000e+00,1.443689999999999962e+01,1.494619999999999926e+01,1.503159999999999918e+01,0.000000000000000000e+00,1.505819999999999936e+01
1.469890000000000008e+01,1.461190000000000033e+01,1.484019999999999939e+01,1.508019999999999960e+01,1.504420000000000002e+01,1.498600000000000065e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.485570000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.487679999999999936e+01
1.467210000000000036e+01,1.459520000000000017e+01,1.479470000000000063e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.486580000000000013e+01
1.472240000000000038e+01,1.460580000000000034e+01,1.482220000000000049e+01,1.505809999999999960e+01,1.499830000000000041e+01,1.491419999999999924e+01
1.464939999999999998e+01,1.452820000000000000e+01,1.476309999999999967e+01,1.499450000000000038e+01,1.497840000000000060e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.473300000000000054e+01,1.498770000000000024e+01,1.484740000000000038e+01,1.490600000000000058e+01
0.000000000000000000e+00,1.446589999999999954e+01,1.475300000000000011e+01,1.501629999999999932e+01,1.502190000000000047e+01,1.506859999999999999e+01
0.000000000000000000e+00,1.459570000000000078e+01,0.000000000000000000e+00,1.487149999999999928e+01,1.488289999999999935e+01,1.487010000000000076e+01
1.468950000000000067e+01,0.000000000000000000e+00,1.475339999999999918e+01,1.485839999999999961e+01,1.488480000000000025e+01,1.494089999999999918e+01
1.469469999999999921e+01,0.000000000000000000e+00,1.482429999999999914e+01,1.506489999999999974e+01,1.495770000000000088e+01,1.480840000000000067e+01
0.000000000000000000e+00,1.441430000000000078e+01,1.467280000000000051e+01,1.500249999999999950e+01,1.477529999999999966e+01,1.486309999999999931e+01
1.466399999999999970e+01,0.000000000000000000e+00,1.465850000000000009e+01,1.466660000000000075e+01,0.000000000000000000e+00,1.488840000000000074e+01
1.467970000000000041e+01,1.457680000000000042e+01,1.457879999999999932e+01,1.491580000000000084e+01,1.488790000000000013e+01,0.000000000000000000e+00
1.467869999999999919e+01,1.457049999999999912e+01,1.462679999999999936e+01,1.510360000000000014e+01,1.481279999999999930e+01,1.477250000000000085e+01
0.000000000000000000e+00,1.459839999999999982e+01,1.458050000000000068e+01,1.499849999999999994e+01,1.475489999999999924e+01,1.489799999999999969e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.457610000000000028e+01,1.488359999999999950e+01,1.477100000000000080e+01,1.476459999999999972e+01
1.472930000000000028e+01,1.456680000000000064e+01,1.465530000000000044e+01,1.471669999999999945e+01,1.474520000000000053e+01,1.481760000000000055e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.487170000000000059e+01,0.000000000000000000e+00,1.474099999999999966e+01
1.472729999999999961e+01,0.000000000000000000e+00,1.458370000000000033e+01,1.471829999999999927e+01,1.458939999999999948e+01,1.478159999999999918e+01
0.000000000000000000e+00,1.454359999999999964e+01,1.453120000000000012e+01,0.000000000000000000e+00,1.468929999999999936e+01,1.473339999999999961e+01
1.468999999999999950e+01,1.445199999999999996e+01,1.461330000000000062e+01,1.465729999999999933e+01,0.000000000000000000e+00,1.469079999999999941e+01
0.000000000000000000e+00,1.446560000000000024e+01,1.456969999999999921e+01,1.478139999999999965e+01,1.464830000000000076e+01,1.468549999999999933e+01
1.469430000000000014e+01,1.446889999999999965e+01,1.453299999999999947e+01,0.000000000000000000e+00,1.465600000000000058e+01,1.463109999999999999e+01
1.468560000000000088e+01,0.000000000000000000e+00,1.451559999999999917e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.458300000000000018e+01
1.474339999999999939e+01,0.000000000000000000e+00,1.451290000000000013e+01,1.469919999999999938e+01,1.470059999999999967e+01,1.468660000000000032e+01
0.000000000000000000e+00,1.448600000000000065e+01,1.451030000000000086e+01,1.467340000000000089e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.471449999999999925e+01,1.468210000000000015e+01,1.458120000000000083e+01
0.000000000000000000e+00,1.450089999999999968e+01,1.448809999999999931e+01,1.473470000000000013e+01,1.455300000000000082e+01,1.466050000000000075e+01
0.000000000000000000e+00,1.450159999999999982e+01,1.449939999999999962e+01,1.462490000000000023e+01,1.453049999999999997e+01,1.459639999999999915e+01
1.467329999999999934e+01,1.450029999999999930e+01,1.449799999999999933e+01,1.473680000000000057e+01,1.456559999999999988e+01,1.461940000000000062e+01
0.000000000000000000e+00,1.449290000000000056e+01,0.000000000000000000e+00,1.467270000000000074e+01,1.455530000000000079e+01,1.457879999999999932e+01
1.472749999999999915e+01,1.447910000000000075e+01,1.451280000000000037e+01,1.469619999999999926e+01,1.448399999999999999e+01,1.460629999999999917e+01
1.472579999999999956e+01,1.447349999999999959e+01,1.447320000000000029e+01,1.472439999999999927e+01,1.450300000000000011e+01,1.462930000000000064e+01
1.471219999999999928e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.471799999999999997e+01,1.451779999999999937e+01,1.458830000000000027e+01
1.472719999999999985e+01,1.448129999999999917e+01,1.451619999999999955e+01,1.466830000000000034e+01,1.449830000000000041e+01,1.461079999999999934e+01
1.468369999999999997e+01,1.448440000000000083e+01,0.000000000000000000e+00,1.474210000000000065e+01,1.451820000000000022e+01,1.459050000000000047e+01
