2E12Cooling,1E12Cooling,5E11Cooling,2E11Cooling,2E11Cooling_1000,2E11Cooling_HQ
1.248380000000000045e+00,1.248380000000000045e+00,1.165620000000000100e+00,1.165620000000000100e+00,1.403990000000000071e+00,1.330529999999999990e+00
1.449079999999999924e+00,1.224609999999999976e+00,1.325150000000000050e+00,1.339949999999999974e+00,1.331530000000000102e+00,1.433089999999999975e+00
1.320640000000000036e+00,1.287469999999999892e+00,1.319139999999999979e+00,1.268629999999999924e+00,1.299449999999999994e+00,1.297490000000000032e+00
1.184620000000000006e+00,1.339350000000000041e+00,1.495889999999999942e+00,1.259789999999999965e+00,1.453400000000000025e+00,1.330459999999999976e+00
1.314130000000000020e+00,1.339820000000000011e+00,1.285009999999999986e+00,1.395710000000000006e+00,1.363250000000000073e+00,1.242110000000000047e+00
1.263570000000000082e+00,1.235780000000000101e+00,1.284030000000000005e+00,1.325919999999999987e+00,1.205819999999999892e+00,1.390819999999999945e+00
1.232730000000000103e+00,1.317949999999999955e+00,1.405480000000000063e+00,1.411540000000000017e+00,1.289849999999999941e+00,1.452339999999999964e+00
1.424139999999999961e+00,1.282240000000000046e+00,1.298059999999999992e+00,1.311630000000000074e+00,1.366530000000000022e+00,1.250769999999999937e+00
1.292920000000000069e+00,1.292790000000000106e+00,1.331830000000000069e+00,1.390030000000000099e+00,1.303299999999999903e+00,1.302550000000000097e+00
1.247330000000000050e+00,1.350859999999999950e+00,1.316130000000000022e+00,1.209989999999999899e+00,1.267430000000000057e+00,1.248790000000000067e+00
1.284769999999999968e+00,1.247689999999999966e+00,1.315569999999999906e+00,1.313800000000000079e+00,1.254599999999999937e+00,1.257339999999999902e+00
1.262899999999999912e+00,1.226310000000000011e+00,1.306720000000000104e+00,1.246410000000000018e+00,1.308270000000000044e+00,1.264329999999999954e+00
1.320410000000000084e+00,1.221279999999999921e+00,1.185929999999999929e+00,1.320279999999999898e+00,1.295339999999999936e+00,1.260490000000000110e+00
1.167429999999999968e+00,1.336819999999999897e+00,1.261139999999999928e+00,1.183340000000000058e+00,1.255619999999999958e+00,1.248450000000000060e+00
1.250189999999999912e+00,1.186099999999999932e+00,1.220550000000000024e+00,1.218169999999999975e+00,1.287800000000000056e+00,1.205039999999999889e+00
1.213910000000000045e+00,1.237440000000000095e+00,1.206870000000000109e+00,1.198120000000000074e+00,1.259710000000000107e+00,1.323690000000000033e+00
1.100160000000000027e+00,1.223780000000000090e+00,1.232979999999999965e+00,1.332410000000000094e+00,1.302750000000000075e+00,1.267779999999999907e+00
